"chromosome","start","end","width","strand","metadata_name","metadata_score","OriginalOrder","ClusterID","SortingOrder","FinalOrder"
"chrII",6710116,6713907,3792,"-","WBGene00001072",5.14129,1229,3,1229,1683
"chrII",6710116,6712898,2783,"-","WBGene00001072",5.14129,1230,3,1230,1684
"chrII",6710116,6713028,2913,"-","WBGene00001072",5.14129,1231,3,1231,1685
"chrIII",11372781,11380590,7810,"-","WBGene00001077",5.13305,1232,3,1232,1686
"chrI",6080697,6085964,5268,"+","WBGene00001819",5.13241,1233,3,1233,1687
"chrI",6081650,6085964,4315,"+","WBGene00001819",5.13241,1234,3,1234,1688
"chrIV",11688204,11692422,4219,"-","WBGene00002335",5.12865,1238,3,1238,1689
"chrIV",11688204,11692312,4109,"-","WBGene00002335",5.12865,1239,3,1239,1690
"chrIV",11688204,11692282,4079,"-","WBGene00002335",5.12865,1240,3,1240,1691
"chrII",9231437,9232281,845,"+","WBGene00001761",5.12748,1241,3,1241,1692
"chrII",9231379,9232281,903,"+","WBGene00001761",5.12748,1242,3,1242,1693
"chrII",9231437,9232281,845,"+","WBGene00001761",5.12748,1243,3,1243,1694
"chrII",6288382,6290397,2016,"-","WBGene00017440",5.10262,1247,3,1247,1695
"chrII",6288382,6290072,1691,"-","WBGene00017440",5.10262,1248,3,1248,1696
"chrIII",4737554,4740759,3206,"-","WBGene00004311",5.08598,1254,3,1254,1697
"chrI",14919522,14951782,32261,"+","WBGene00002189",5.0767,1258,3,1258,1698
"chrIV",16167751,16170794,3044,"-","WBGene00001604",5.06913,1262,3,1262,1699
"chrIV",16167751,16170794,3044,"-","WBGene00001604",5.06913,1263,3,1263,1700
"chrIV",16167751,16170806,3056,"-","WBGene00001604",5.06913,1264,3,1264,1701
"chrI",9514993,9516768,1776,"-","WBGene00077771",5.0283,1268,3,1268,1702
"chrII",8988295,8991627,3333,"-","WBGene00007689",4.9647,1280,3,1280,1703
"chrIII",6612470,6615081,2612,"+","WBGene00021503",4.9594,1284,3,1284,1704
"chrIII",6612470,6615081,2612,"+","WBGene00021503",4.9594,1285,3,1285,1705
"chrI",3748527,3753963,5437,"-","WBGene00002135",4.83879,1305,3,1305,1706
"chrIV",11036439,11038145,1707,"+","WBGene00001426",4.83441,1309,3,1309,1707
"chrIV",11036444,11038145,1702,"+","WBGene00001426",4.83441,1310,3,1310,1708
"chrIV",11036527,11038145,1619,"+","WBGene00001426",4.83441,1311,3,1311,1709
"chrI",9312636,9315573,2938,"-","WBGene00009177",4.80707,1315,3,1315,1710
"chrIII",5971481,5975411,3931,"-","WBGene00003375",4.79408,1317,3,1317,1711
"chrIII",5971481,5976098,4618,"-","WBGene00003375",4.79408,1318,3,1318,1712
"chrIV",4515032,4517162,2131,"-","WBGene00022679",4.78959,1319,3,1319,1713
"chrIV",4515032,4517162,2131,"-","WBGene00022679",4.78959,1320,3,1320,1714
"chrIV",7309824,7311220,1397,"-","WBGene00001713",4.77404,1321,3,1321,1715
"chrIV",7309824,7310838,1015,"-","WBGene00001713",4.77404,1322,3,1322,1716
"chrIV",7309824,7311221,1398,"-","WBGene00001713",4.77404,1323,3,1323,1717
"chrII",6122841,6125395,2555,"+","WBGene00016235",4.76291,1324,3,1324,1718
"chrII",6122864,6125395,2532,"+","WBGene00016235",4.76291,1325,3,1325,1719
"chrII",14108052,14109343,1292,"-","WBGene00010723",4.69915,1328,3,1328,1720
"chrI",530564,532855,2292,"+","WBGene00022033",4.67603,1331,3,1331,1721
"chrI",530565,532855,2291,"+","WBGene00022033",4.67603,1332,3,1332,1722
"chrI",530652,532855,2204,"+","WBGene00022033",4.67603,1333,3,1333,1723
"chrI",6404053,6405708,1656,"+","WBGene00022591",4.66766,1338,3,1338,1724
"chrII",8743673,8747182,3510,"+","WBGene00010681",4.65609,1342,3,1342,1725
"chrII",8743554,8747182,3629,"+","WBGene00010681",4.65609,1343,3,1343,1726
"chrII",8743559,8747182,3624,"+","WBGene00010681",4.65609,1344,3,1344,1727
"chrII",8743673,8747182,3510,"+","WBGene00010681",4.65609,1345,3,1345,1728
"chrII",9258853,9262086,3234,"-","WBGene00000170",4.64367,1346,3,1346,1729
"chrII",9258853,9261934,3082,"-","WBGene00000170",4.64367,1347,3,1347,1730
"chrII",9258853,9262087,3235,"-","WBGene00000170",4.64367,1348,3,1348,1731
"chrIV",8302153,8307356,5204,"+","WBGene00006914",4.63303,1349,3,1349,1732
"chrIV",8302170,8307356,5187,"+","WBGene00006914",4.63303,1351,3,1351,1733
"chrIII",8137843,8139565,1723,"+","WBGene00002011",4.63228,1352,3,1352,1734
"chrIII",8137844,8139565,1722,"+","WBGene00002011",4.63228,1353,3,1353,1735
"chrIII",8138024,8139565,1542,"+","WBGene00002011",4.63228,1354,3,1354,1736
"chrII",6714107,6715961,1855,"+","WBGene00001064",4.62581,1355,3,1355,1737
"chrII",6713843,6715961,2119,"+","WBGene00001064",4.62581,1356,3,1356,1738
"chrII",6714093,6715961,1869,"+","WBGene00001064",4.62581,1357,3,1357,1739
"chrI",6457063,6459652,2590,"-","WBGene00004273",4.62266,1358,3,1358,1740
"chrI",6457063,6459648,2586,"-","WBGene00004273",4.62266,1359,3,1359,1741
"chrII",10466792,10468284,1493,"+","WBGene00006583",4.61067,1363,3,1363,1742
"chrIV",8449336,8451965,2630,"-","WBGene00020139",4.5773,1373,3,1373,1743
"chrIV",8449336,8451989,2654,"-","WBGene00020139",4.5773,1374,3,1374,1744
"chrII",11188147,11189381,1235,"+","WBGene00009514",4.56417,1375,3,1375,1745
"chrII",11188147,11189381,1235,"+","WBGene00009514",4.56417,1376,3,1376,1746
"chrI",7871579,7875581,4003,"-","WBGene00011235",4.56031,1377,3,1377,1747
"chrII",10009547,10016001,6455,"-","WBGene00002265",4.54972,1382,3,1382,1748
"chrII",10009547,10016001,6455,"-","WBGene00002265",4.54972,1383,3,1383,1749
"chrIV",10478422,10481824,3403,"-","WBGene00001189",4.54276,1386,3,1386,1750
"chrIV",10478422,10481824,3403,"-","WBGene00001189",4.54276,1387,3,1387,1751
"chrIV",2891555,2893345,1791,"-","WBGene00021883",4.53306,1392,3,1392,1752
"chrIV",2891555,2893364,1810,"-","WBGene00021883",4.53306,1394,3,1394,1753
"chrIV",2891555,2893306,1752,"-","WBGene00021883",4.53306,1396,3,1396,1754
"chrII",4882066,4883356,1291,"+","WBGene00001755",4.51969,1399,3,1399,1755
"chrII",4882066,4883356,1291,"+","WBGene00001755",4.51969,1400,3,1400,1756
"chrI",6283590,6289342,5753,"+","WBGene00015687",4.51332,1405,3,1405,1757
"chrI",6284975,6289342,4368,"+","WBGene00015687",4.51332,1406,3,1406,1758
"chrI",10924231,10925904,1674,"-","WBGene00000780",4.48544,1408,3,1408,1759
"chrI",10924231,10925905,1675,"-","WBGene00000780",4.48544,1409,3,1409,1760
"chrIV",3438287,3439499,1213,"+","WBGene00001702",4.42652,1417,3,1417,1761
"chrIV",3438288,3439499,1212,"+","WBGene00001702",4.42652,1418,3,1418,1762
"chrIII",12429071,12431220,2150,"-","WBGene00004919",4.41423,1421,3,1421,1763
"chrI",1049409,1050729,1321,"+","WBGene00021331",4.40873,1422,3,1422,1764
"chrI",1049357,1050729,1373,"+","WBGene00021331",4.40873,1423,3,1423,1765
"chrIV",4468495,4477205,8711,"-","WBGene00019719",4.40417,1424,3,1424,1766
"chrIV",4468495,4477052,8558,"-","WBGene00019719",4.40417,1425,3,1425,1767
"chrIV",4468495,4477115,8621,"-","WBGene00019719",4.40417,1426,3,1426,1768
"chrIV",4468495,4477206,8712,"-","WBGene00019719",4.40417,1427,3,1427,1769
"chrII",4550404,4552172,1769,"+","WBGene00019489",4.40056,1428,3,1428,1770
"chrIV",7862749,7870063,7315,"+","WBGene00001453",4.37982,1433,3,1433,1771
"chrI",4148834,4149431,598,"-","WBGene00020040",4.37461,1434,3,1434,1772
"chrI",4148834,4149431,598,"-","WBGene00020040",4.37461,1435,3,1435,1773
"chrIII",7640969,7643149,2181,"-","WBGene00022817",4.35729,1436,3,1436,1774
"chrIII",7640969,7643150,2182,"-","WBGene00022817",4.35729,1437,3,1437,1775
"chrIV",17320652,17328626,7975,"+","WBGene00008194",4.34954,1438,3,1438,1776
"chrI",9049452,9055439,5988,"-","WBGene00001843",4.32675,1446,3,1446,1777
"chrI",9049452,9055509,6058,"-","WBGene00001843",4.32675,1447,3,1447,1778
"chrI",4153959,4154552,594,"-","WBGene00020033",4.31999,1449,3,1449,1779
"chrI",4153959,4154552,594,"-","WBGene00020033",4.31999,1450,3,1450,1780
"chrI",8762105,8765627,3523,"+","WBGene00003052",4.3029,1452,3,1452,1781
"chrI",8761677,8765627,3951,"+","WBGene00003052",4.3029,1453,3,1453,1782
"chrI",8761019,8765627,4609,"+","WBGene00003052",4.3029,1455,3,1455,1783
"chrI",8761263,8765627,4365,"+","WBGene00003052",4.3029,1456,3,1456,1784
"chrII",10496995,10502683,5689,"-","WBGene00004134",4.29271,1457,3,1457,1785
"chrII",10496995,10502636,5642,"-","WBGene00004134",4.29271,1458,3,1458,1786
"chrII",10496995,10502481,5487,"-","WBGene00004134",4.29271,1459,3,1459,1787
"chrII",10496995,10502684,5690,"-","WBGene00004134",4.29271,1460,3,1460,1788
"chrII",5201160,5209786,8627,"+","WBGene00016415",4.29011,1461,3,1461,1789
"chrII",5202033,5209786,7754,"+","WBGene00016415",4.29011,1462,3,1462,1790
"chrII",5200453,5209786,9334,"+","WBGene00016415",4.29011,1463,3,1463,1791
"chrII",5203228,5209786,6559,"+","WBGene00016415",4.29011,1464,3,1464,1792
"chrII",5201297,5209786,8490,"+","WBGene00016415",4.29011,1465,3,1465,1793
"chrI",3853837,3854242,406,"+","WBGene00020192",4.28677,1466,3,1466,1794
"chrI",3853838,3854242,405,"+","WBGene00020192",4.28677,1467,3,1467,1795
"chrIV",12211073,12217226,6154,"-","WBGene00004025",4.25538,1477,3,1477,1796
"chrIV",12211073,12215967,4895,"-","WBGene00004025",4.25538,1478,3,1478,1797
"chrII",8762613,8766867,4255,"-","WBGene00000240",4.21296,1492,3,1492,1798
"chrII",8762613,8766867,4255,"-","WBGene00000240",4.21296,1493,3,1493,1799
"chrIII",12442535,12446018,3484,"-","WBGene00013037",4.21161,1494,3,1494,1800
"chrIII",12442535,12446018,3484,"-","WBGene00013037",4.21161,1495,3,1495,1801
"chrII",9770694,9774237,3544,"-","WBGene00014262",4.19132,1505,3,1505,1802
"chrII",9770694,9774250,3557,"-","WBGene00014262",4.19132,1506,3,1506,1803
"chrIII",2842036,2845189,3154,"+","WBGene00019261",4.17196,1514,3,1514,1804
"chrIII",2842025,2845189,3165,"+","WBGene00019261",4.17196,1515,3,1515,1805
"chrIII",2842036,2845189,3154,"+","WBGene00019261",4.17196,1516,3,1516,1806
"chrIV",1847967,1880591,32625,"+","WBGene00001173",4.14826,1517,3,1517,1807
"chrIV",11246426,11248420,1995,"-","WBGene00007336",4.14629,1518,3,1518,1808
"chrI",5372854,5384511,11658,"-","WBGene00004131",4.12924,1519,3,1519,1809
"chrI",4159016,4161945,2930,"-","WBGene00002137",4.12594,1521,3,1521,1810
"chrI",4159016,4161202,2187,"-","WBGene00002137",4.12594,1522,3,1522,1811
"chrI",4159016,4161142,2127,"-","WBGene00002137",4.12594,1523,3,1523,1812
"chrII",15164809,15165650,842,"-","WBGene00001775",4.12565,1524,3,1524,1813
"chrIV",7085207,7095431,10225,"-","WBGene00000942",4.11791,1525,3,1525,1814
"chrIV",7085207,7094394,9188,"-","WBGene00000942",4.11791,1526,3,1526,1815
"chrI",1218497,1219003,507,"-","WBGene00021690",4.08252,1544,3,1544,1816
"chrI",1218497,1219004,508,"-","WBGene00021690",4.08252,1545,3,1545,1817
"chrI",1218497,1219259,763,"-","WBGene00021690",4.08252,1546,3,1546,1818
"chrI",9181841,9210332,28492,"-","WBGene00006407",4.08094,1547,3,1547,1819
"chrIII",6124110,6139988,15879,"-","WBGene00021534",4.04455,1549,3,1549,1820
"chrI",572180,575122,2943,"-","WBGene00001725",4.03025,1550,3,1550,1821
"chrI",572180,575122,2943,"-","WBGene00001725",4.03025,1551,3,1551,1822
"chrIV",14787014,14790809,3796,"+","WBGene00013307",4.0153,1554,3,1554,1823
"chrIV",14787015,14790809,3795,"+","WBGene00013307",4.0153,1555,3,1555,1824
"chrII",4879880,4881105,1226,"+","WBGene00001754",3.97828,1562,3,1562,1825
"chrII",4879880,4881105,1226,"+","WBGene00001754",3.97828,1563,3,1563,1826
"chrII",6303481,6306254,2774,"+","WBGene00016210",3.96319,1565,3,1565,1827
"chrII",6303481,6306254,2774,"+","WBGene00016210",3.96319,1566,3,1566,1828
"chrIII",12992301,12994101,1801,"-","WBGene00000672",3.958,1567,3,1567,1829
"chrIII",12992301,12993603,1303,"-","WBGene00000672",3.958,1568,3,1568,1830
"chrIV",5848065,5850838,2774,"+","WBGene00015538",3.95158,1569,3,1569,1831
"chrIII",1002695,1006236,3542,"+","WBGene00019914",3.87836,1592,3,1592,1832
"chrII",11724627,11726469,1843,"+","WBGene00002262",3.81933,1600,3,1600,1833
"chrII",15163732,15164508,777,"-","WBGene00001774",3.79978,1601,3,1601,1834
"chrII",12901225,12903266,2042,"+","WBGene00009396",3.79116,1608,3,1608,1835
"chrIV",12427482,12428493,1012,"-","WBGene00000704",3.7786,1616,3,1616,1836
"chrIV",12427482,12428493,1012,"-","WBGene00000704",3.7786,1617,3,1617,1837
"chrIV",9258909,9260466,1558,"-","WBGene00012434",3.77611,1618,3,1618,1838
"chrIV",9593676,9594408,733,"+","WBGene00005003",3.72618,1629,3,1629,1839
"chrIV",9593676,9594408,733,"+","WBGene00005003",3.72618,1630,3,1630,1840
"chrII",6234452,6244202,9751,"-","WBGene00020784",3.72284,1633,3,1633,1841
"chrII",6234452,6244218,9767,"-","WBGene00020784",3.72284,1634,3,1634,1842
"chrIV",12973612,12975573,1962,"+","WBGene00010124",3.71595,1636,3,1636,1843
"chrII",8062001,8066141,4141,"+","WBGene00006734",3.62988,1649,3,1649,1844
"chrIV",1562183,1564075,1893,"+","WBGene00021518",3.61878,1652,3,1652,1845
"chrIV",1562183,1564075,1893,"+","WBGene00021518",3.61878,1653,3,1653,1846
"chrI",6118265,6126856,8592,"+","WBGene00020838",3.60905,1654,3,1654,1847
"chrI",6122335,6126856,4522,"+","WBGene00020838",3.60905,1655,3,1655,1848
"chrI",11572081,11578327,6247,"-","WBGene00008856",3.60816,1658,3,1658,1849
"chrII",13636913,13638496,1584,"-","WBGene00007836",3.58514,1661,3,1661,1850
"chrII",13636913,13638497,1585,"-","WBGene00007836",3.58514,1662,3,1662,1851
"chrII",14001612,14002226,615,"-","WBGene00008495",3.57634,1669,3,1669,1852
"chrII",14001612,14002226,615,"-","WBGene00008495",3.57634,1670,3,1670,1853
"chrIII",9586529,9592126,5598,"-","WBGene00008167",3.56442,1676,3,1676,1854
"chrIII",9586529,9592179,5651,"-","WBGene00008167",3.56442,1677,3,1677,1855
"chrIII",8524999,8528535,3537,"+","WBGene00022505",3.5623,1680,3,1680,1856
"chrIV",9651372,9652467,1096,"+","WBGene00044107",3.5587,1683,3,1683,1857
"chrIV",9651409,9652467,1059,"+","WBGene00044107",3.5587,1684,3,1684,1858
"chrI",7684878,7689576,4699,"-","WBGene00011971",3.5574,1685,3,1685,1859
"chrI",7684878,7689399,4522,"-","WBGene00011971",3.5574,1686,3,1686,1860
"chrI",7684878,7689459,4582,"-","WBGene00011971",3.5574,1687,3,1687,1861
"chrI",7684878,7689571,4694,"-","WBGene00011971",3.5574,1688,3,1688,1862
"chrI",7258919,7267077,8159,"-","WBGene00002348",3.55388,1689,3,1689,1863
"chrI",7258919,7267077,8159,"-","WBGene00002348",3.55388,1690,3,1690,1864
"chrIII",9850972,9853735,2764,"+","WBGene00010780",3.53947,1691,3,1691,1865
"chrIII",13672770,13674644,1875,"+","WBGene00000179",3.52161,1699,3,1699,1866
"chrIII",13672776,13674644,1869,"+","WBGene00000179",3.52161,1700,3,1700,1867
"chrIII",62886,67160,4275,"-","WBGene00021043",3.51205,1703,3,1703,1868
"chrIII",62886,67151,4266,"-","WBGene00021043",3.51205,1704,3,1704,1869
"chrIII",62886,67152,4267,"-","WBGene00021043",3.51205,1705,3,1705,1870
"chrIII",12967828,12972397,4570,"-","WBGene00012713",3.5102,1706,3,1706,1871
"chrIII",11814907,11819698,4792,"+","WBGene00007679",3.49964,1707,3,1707,1872
"chrIV",11644153,11646167,2015,"+","WBGene00004192",3.49654,1709,3,1709,1873
"chrIV",11644153,11646167,2015,"+","WBGene00004192",3.49654,1710,3,1710,1874
"chrI",7656903,7659130,2228,"-","WBGene00009142",3.45577,1724,3,1724,1875
"chrIV",14872543,14900621,28079,"+","WBGene00001330",3.44187,1728,3,1728,1876
"chrIV",7642046,7643124,1079,"-","WBGene00003758",3.43562,1729,3,1729,1877
"chrI",11747419,11792109,44691,"-","WBGene00006876",3.42388,1737,3,1737,1878
"chrIII",7758665,7761208,2544,"+","WBGene00003956",3.39021,1750,3,1750,1879
"chrIV",9653428,9654210,783,"+","WBGene00010274",3.38868,1751,3,1751,1880
"chrII",7210706,7211443,738,"-","WBGene00017127",3.38352,1752,3,1752,1881
"chrI",6574005,6585176,11172,"+","WBGene00002783",3.38202,1753,3,1753,1882
"chrIV",6779851,6785998,6148,"-","WBGene00015927",3.37518,1755,3,1755,1883
"chrI",3523337,3530084,6748,"-","WBGene00021645",3.31158,1774,3,1774,1884
"chrIII",10160521,10183440,22920,"+","WBGene00003482",3.3065,1779,3,1779,1885
"chrIII",10160522,10183440,22919,"+","WBGene00003482",3.3065,1780,3,1780,1886
"chrIII",10160599,10183440,22842,"+","WBGene00003482",3.3065,1781,3,1781,1887
"chrIV",10606934,10608834,1901,"+","WBGene00011181",3.306,1782,3,1782,1888
"chrIII",6351691,6366589,14899,"+","WBGene00016977",3.29192,1787,3,1787,1889
"chrIII",6351671,6366589,14919,"+","WBGene00016977",3.29192,1788,3,1788,1890
"chrIII",6353332,6366589,13258,"+","WBGene00016977",3.29192,1789,3,1789,1891
"chrII",6023294,6028807,5514,"-","WBGene00020029",3.29106,1790,3,1790,1892
"chrII",6023294,6024980,1687,"-","WBGene00020029",3.29106,1791,3,1791,1893
"chrII",8222926,8229100,6175,"+","WBGene00000894",3.28459,1792,3,1792,1894
"chrII",8226082,8229100,3019,"+","WBGene00000894",3.28459,1793,3,1793,1895
"chrII",8225795,8229100,3306,"+","WBGene00000894",3.28459,1794,3,1794,1896
"chrII",8226082,8229100,3019,"+","WBGene00000894",3.28459,1795,3,1795,1897
"chrI",6991754,6999583,7830,"-","WBGene00016264",3.28352,1796,3,1796,1898
"chrI",6991754,6999634,7881,"-","WBGene00016264",3.28352,1797,3,1797,1899
"chrI",9850011,9853845,3835,"-","WBGene00010730",3.27633,1798,3,1798,1900
"chrI",9850011,9852381,2371,"-","WBGene00010730",3.27633,1799,3,1799,1901
"chrII",11614572,11634987,20416,"-","WBGene00008549",3.27382,1800,3,1800,1902
"chrII",11614572,11634993,20422,"-","WBGene00008549",3.27382,1801,3,1801,1903
"chrII",11614572,11634988,20417,"-","WBGene00008549",3.27382,1802,3,1802,1904
"chrII",11614572,11633545,18974,"-","WBGene00008549",3.27382,1803,3,1803,1905
"chrIII",9051514,9053960,2447,"-","WBGene00011300",3.26748,1808,3,1808,1906
"chrIII",9051514,9053981,2468,"-","WBGene00011300",3.26748,1809,3,1809,1907
"chrIII",9051514,9053872,2359,"-","WBGene00011300",3.26748,1810,3,1810,1908
"chrIII",9051514,9053982,2469,"-","WBGene00011300",3.26748,1811,3,1811,1909
"chrI",12937910,12942208,4299,"+","WBGene00008564",3.26736,1812,3,1812,1910
"chrIV",3871825,3874647,2823,"-","WBGene00018145",3.2631,1813,3,1813,1911
"chrIV",3871825,3874518,2694,"-","WBGene00018145",3.2631,1814,3,1814,1912
"chrIV",10909894,10913058,3165,"+","WBGene00014001",3.25842,1815,3,1815,1913
"chrIV",10909894,10913058,3165,"+","WBGene00014001",3.25842,1816,3,1816,1914
"chrIII",9619604,9626453,6850,"+","WBGene00001955",3.25593,1818,3,1818,1915
"chrIII",9619641,9626453,6813,"+","WBGene00001955",3.25593,1819,3,1819,1916
"chrI",6612188,6615979,3792,"-","WBGene00017065",3.25032,1822,3,1822,1917
"chrI",6612188,6615979,3792,"-","WBGene00017065",3.25032,1823,3,1823,1918
"chrIII",13187108,13204793,17686,"+","WBGene00001630",3.24639,1824,3,1824,1919
"chrIII",13187102,13204793,17692,"+","WBGene00001630",3.24639,1825,3,1825,1920
"chrIII",13187291,13204793,17503,"+","WBGene00001630",3.24639,1826,3,1826,1921
"chrI",12505088,12508054,2967,"+","WBGene00010769",3.23436,1827,3,1827,1922
"chrI",12505087,12508054,2968,"+","WBGene00010769",3.23436,1828,3,1828,1923
"chrI",12505088,12508054,2967,"+","WBGene00010769",3.23436,1829,3,1829,1924
"chrI",9138260,9145625,7366,"-","WBGene00014119",3.22923,1830,3,1830,1925
"chrII",10707143,10708227,1085,"+","WBGene00000656",3.22599,1832,3,1832,1926
"chrII",9985300,10000287,14988,"+","WBGene00002266",3.20478,1833,3,1833,1927
"chrII",9987400,10000287,12888,"+","WBGene00002266",3.20478,1834,3,1834,1928
"chrII",9991101,10000287,9187,"+","WBGene00002266",3.20478,1835,3,1835,1929
"chrIII",12820040,12825550,5511,"+","WBGene00012544",3.19046,1844,3,1844,1930
"chrIII",13540037,13544616,4580,"-","WBGene00013575",3.18145,1845,3,1845,1931
"chrI",4303931,4308245,4315,"+","WBGene00021628",3.17734,1846,3,1846,1932
"chrI",4303866,4308245,4380,"+","WBGene00021628",3.17734,1847,3,1847,1933
"chrI",4303931,4308245,4315,"+","WBGene00021628",3.17734,1848,3,1848,1934
"chrI",7057111,7059348,2238,"+","WBGene00007024",3.15454,1853,3,1853,1935
"chrI",7057169,7059348,2180,"+","WBGene00007024",3.15454,1854,3,1854,1936
"chrI",7056488,7059348,2861,"+","WBGene00007024",3.15454,1855,3,1855,1937
"chrIII",10199246,10199770,525,"+","WBGene00011870",3.13602,1859,3,1859,1938
"chrIII",7166910,7170930,4021,"+","WBGene00018152",3.12595,1861,3,1861,1939
"chrIV",7957568,7962109,4542,"+","WBGene00017641",3.12086,1864,3,1864,1940
"chrIII",5416096,5426222,10127,"-","WBGene00001042",3.12021,1865,3,1865,1941
"chrIII",5416096,5421575,5480,"-","WBGene00001042",3.12021,1866,3,1866,1942
"chrIII",5416096,5419535,3440,"-","WBGene00001042",3.12021,1867,3,1867,1943
"chrIII",5416096,5419670,3575,"-","WBGene00001042",3.12021,1868,3,1868,1944
"chrIV",9042372,9043332,961,"-","WBGene00013515",3.11709,1871,3,1871,1945
"chrIV",9042372,9043332,961,"-","WBGene00013515",3.11709,1872,3,1872,1946
"chrII",9236523,9249063,12541,"+","WBGene00012033",3.10435,1873,3,1873,1947
"chrII",10950290,10951546,1257,"+","WBGene00001753",3.09621,1874,3,1874,1948
"chrII",10950290,10951546,1257,"+","WBGene00001753",3.09621,1875,3,1875,1949
"chrIV",10956839,10958243,1405,"-","WBGene00013477",3.08871,1876,3,1876,1950
"chrIV",10956839,10957664,826,"-","WBGene00013477",3.08871,1877,3,1877,1951
"chrIV",10956839,10957664,826,"-","WBGene00013477",3.08871,1878,3,1878,1952
"chrIV",10956839,10958256,1418,"-","WBGene00013477",3.08871,1879,3,1879,1953
"chrIII",5607466,5610378,2913,"-","WBGene00015469",3.07664,1888,3,1888,1954
"chrIII",5607466,5610407,2942,"-","WBGene00015469",3.07664,1889,3,1889,1955
"chrII",8028903,8032736,3834,"-","WBGene00003813",3.06872,1893,3,1893,1956
"chrII",8423900,8429614,5715,"-","WBGene00008800",3.06246,1896,3,1896,1957
"chrII",5179028,5188116,9089,"-","WBGene00016162",3.05946,1897,3,1897,1958
"chrII",5179028,5187559,8532,"-","WBGene00016162",3.05946,1898,3,1898,1959
"chrII",5179028,5187573,8546,"-","WBGene00016162",3.05946,1899,3,1899,1960
"chrII",15110052,15116243,6192,"+","WBGene00013176",3.04352,1907,3,1907,1961
"chrII",4392951,4404856,11906,"+","WBGene00022743",3.04062,1910,3,1910,1962
"chrII",4392729,4404856,12128,"+","WBGene00022743",3.04062,1911,3,1911,1963
"chrII",4392951,4404856,11906,"+","WBGene00022743",3.04062,1912,3,1912,1964
"chrIV",7320721,7326904,6184,"-","WBGene00018350",3.02313,1919,3,1919,1965
"chrIV",7320721,7326893,6173,"-","WBGene00018350",3.02313,1920,3,1920,1966
"chrIII",6909169,6912427,3259,"-","WBGene00020317",3.02303,1921,3,1921,1967
"chrI",9751185,9757889,6705,"+","WBGene00006352",3.01654,1922,3,1922,1968
"chrI",9752663,9757889,5227,"+","WBGene00006352",3.01654,1923,3,1923,1969
"chrII",6631118,6637066,5949,"+","WBGene00020579",2.99871,1925,3,1925,1970
"chrII",6631119,6637066,5948,"+","WBGene00020579",2.99871,1926,3,1926,1971
"chrIV",12834040,12840650,6611,"+","WBGene00010828",2.99841,1927,3,1927,1972
"chrI",11460770,11463058,2289,"-","WBGene00014183",2.98978,1943,3,1943,1973
"chrI",11460770,11463058,2289,"-","WBGene00014183",2.98978,1944,3,1944,1974
"chrII",6559227,6563347,4121,"-","WBGene00017563",2.98201,1946,3,1946,1975
"chrIV",9088596,9092180,3585,"+","WBGene00013882",2.9711,1952,3,1952,1976
"chrIV",9088596,9092180,3585,"+","WBGene00013882",2.9711,1953,3,1953,1977
"chrI",7172462,7174503,2042,"-","WBGene00010870",2.97073,1954,3,1954,1978
"chrII",9178453,9188420,9968,"-","WBGene00006367",2.96994,1955,3,1955,1979
"chrII",9178453,9188420,9968,"-","WBGene00006367",2.96994,1956,3,1956,1980
"chrII",7235793,7238308,2516,"-","WBGene00000169",2.96655,1961,3,1961,1981
"chrIV",9160625,9165239,4615,"-","WBGene00003957",2.95987,1967,3,1967,1982
"chrI",9869390,9874667,5278,"+","WBGene00003639",2.9411,1975,3,1975,1983
"chrI",9869385,9874667,5283,"+","WBGene00003639",2.9411,1976,3,1976,1984
"chrI",9869478,9874667,5190,"+","WBGene00003639",2.9411,1977,3,1977,1985
"chrI",9869654,9874667,5014,"+","WBGene00003639",2.9411,1978,3,1978,1986
"chrII",10445907,10450167,4261,"+","WBGene00014058",2.93531,1980,3,1980,1987
"chrII",10446495,10450167,3673,"+","WBGene00014058",2.93531,1981,3,1981,1988
"chrI",8296910,8307722,10813,"-","WBGene00009920",2.92883,1984,3,1984,1989
"chrI",8296910,8307559,10650,"-","WBGene00009920",2.92883,1985,3,1985,1990
